index,pixel_id,Year_1987,Year_1988,Year_1989,Year_1990,Year_1991,Year_1992,Year_1993,Year_1994,Year_1995,Year_1996,Year_1997,Year_1998,Year_1999,Year_2000,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,longitude,latitude
56,56,0.378092683,0.377761147,0.531876313,0.469386272,0.40354103,0.772498464,0.317384557,0.137521353,0.520795675,0.753143685,0.18367521,0.515430872,0.2140605,0.337018782,0.620519642,0.483092744,0.76782543,0.389932543,0.356896899,0.337412622,0.340175599,0.521170337,0.542376672,0.121586107,0.273782544,0.124001915,0,-0.207396586,-0.16291842,0.577048241,0.823578305,0.001481548,0.256918361,0.610960615,-0.021293275,0.569392664,0.806455017,105.6247645,20.30789922
57,57,0.379373441,0.374913457,0.506198104,0.473252554,0.381535833,0.766277237,0.318980441,0.145200515,0.530183628,0.766993023,0.189327462,0.547235873,0.215596301,0.334653256,0.619706531,0.475741539,0.805954669,0.429740559,0.355111823,0.348282599,0.3425891,0.534503532,0.529924928,0.124988107,0.220861808,0.032533904,0,-0.209041266,-0.155858915,0.566829328,0.810301242,-0.001497662,0.262413295,0.62807062,-0.013912169,0.550254027,0.830108737,105.625034,20.30789922
58,58,0.381643403,0.389562372,0.488393745,0.488049205,0.375732482,0.780264253,0.326296983,0.157258285,0.541453593,0.765336015,0.184447861,0.574742623,0.230953962,0.337666428,0.62531637,0.48460627,0.794736833,0.427527331,0.388465309,0.348448185,0.390597823,0.524040016,0.501649668,0.122960205,0.223035421,-0.032800341,0,-0.21403114,-0.26799214,0.581390752,0.84112526,-0.003092639,0.26884275,0.597404974,0.265065596,0.533238474,0.834510877,105.6253035,20.30789922
59,59,0.379937331,0.374521901,0.468360104,0.471069046,0.367055825,0.772819216,0.319025721,0.159767975,0.507967221,0.769273342,0.175004169,0.586909423,0.224280753,0.334624474,0.636597141,0.475971759,0.82530375,0.439756707,0.38813665,0.350946354,0.430637187,0.521661333,0.50884556,0.124696346,0.219787551,-0.251007898,0,-0.212096986,-0.280656426,0.551358451,0.845504868,-0.006119728,0.268687525,0.63172055,0.279410811,0.521503288,0.877079205,105.625573,20.30789922
60,60,0.377562827,0.369041026,0.447893757,0.483467761,0.376002451,0.775271793,0.328157932,0.155616452,0.534193553,0.750769014,0.168789836,0.606127913,0.229341858,0.323681513,0.598136348,0.476240949,0.823069114,0.429045608,0.336676519,0.339855301,0.431004558,0.521936089,0.51022617,0.126190971,0.218653603,-0.432950698,0,-0.211474568,-0.092334083,0.483410042,0.835059635,-0.014300953,0.263381582,0.605929154,0.287554806,0.52934581,0.859327436,105.6258425,20.30789922
61,61,0.389148152,0.378623728,0.461223783,0.482076411,0.382301706,0.771337911,0.327414621,0.150220614,0.521573728,0.73959767,0.170774912,0.598668282,0.234758984,0.332455211,0.598247553,0.47270859,0.843031307,0.437629693,0.329119441,0.339719038,0.435550461,0.523703496,0.513952141,0.122812809,0.208839865,-0.41105278,0,-0.20946005,-0.069612338,0.420388071,0.854150577,-0.022297341,0.260823288,0.58478327,0.285317788,0.501547514,0.854437385,105.626112,20.30789922
62,62,0.369121395,0.363961861,0.451892858,0.452013994,0.389993824,0.768540434,0.316607245,0.1350947,0.50929551,0.757656303,0.161613302,0.602159065,0.253296062,0.333422217,0.645814705,0.471262932,0.846283792,0.414950363,0.381412236,0.327140184,0.431913143,0.511747986,0.522330702,0.124630884,0.224517528,-0.395929329,0,-0.210840728,-0.023026612,0.413776656,0.575828947,0.186759529,0.261366517,0.552476283,0.268388151,0.485149103,0.829010766,105.6263815,20.30789922
63,63,0.369121395,0.363961861,0.451892858,0.452013994,0.389993824,0.768540434,0.316607245,0.1350947,0.50929551,0.757656303,0.161613302,0.602159065,0.253296062,0.333422217,0.645814705,0.471262932,0.846283792,0.414950363,0.381412236,0.327140184,0.431913143,0.511747986,0.522330702,0.124630884,0.224517528,-0.395929329,0,-0.210840728,-0.023026612,0.413776656,0.575828947,0.186759529,0.261366517,0.552476283,0.268388151,0.485149103,0.829010766,105.626651,20.30789922
64,64,0.364427675,0.372050914,0.440978593,0.400740338,0.386856492,0.758114272,0.310963959,0.131876326,0.499192938,0.750527278,0.151919472,0.596392561,0.275950602,0.318043166,0.626740454,0.464562085,0.824300933,0.428089732,0.37395785,0.32567822,0.418731626,0.504150552,0.496851731,0.12243883,0.222009697,-0.397715531,0,-0.21141471,-0.040042236,0.425383519,0.436605912,0.261746459,0.261658913,0.587318002,0.26574212,0.511634277,0.797325666,105.6269205,20.30789922
65,65,0.353486763,0.373248874,0.441428201,0.391963076,0.372180491,0.737938528,0.313088935,0.127682879,0.522505641,0.757803791,0.149187835,0.600671548,0.26288742,0.317598539,0.598691741,0.469733176,0.755277382,0.370311234,0.364709661,0.320985154,0.4105924,0.495461911,0.41755715,0.124310291,0.202992019,-0.403228986,0,-0.209423904,-0.039658506,0.433703172,0.444664545,0.347530598,0.245308892,0.579362379,0.269752512,0.26256025,0.76542928,105.62719,20.30789922
66,66,0.376361131,0.37112101,0.446593028,0.298677215,0.364243745,0.767104457,0.319552642,0.144057037,0.56793926,0.783963531,0.150784968,0.606200901,0.257306194,0.323285362,0.620046467,0.470790616,0.757717902,0.381996552,0.369446521,0.257719494,0.414683067,0.505020782,0.424911209,0.126612324,0.20873298,-0.400857788,0,-0.203790836,-0.132027213,0.443134684,0.449665576,0.315253675,0.250561403,0.592803308,0.266479251,0.257219187,0.7751326,105.6274595,20.30789922
67,67,0.381675225,0.377293398,0.443233929,0.259752048,0.365199802,0.781024388,0.335475421,0.150206693,0.592284399,0.787083188,0.133110823,0.601648643,0.251500372,0.334389246,0.624460287,0.46909427,0.831187157,0.323247189,0.424889952,0.328024018,0.407394072,0.506894415,0.423817811,0.126625175,0.30310438,-0.404425236,0,-0.207290526,-0.156322271,0.455334916,0.434163541,0.357087971,0.257593985,0.592077519,0.260289267,0.267287287,0.784987274,105.6277289,20.30789922
68,68,0.382094023,0.378327238,0.455599461,0.24079376,0.378926083,0.799833956,0.327693036,0.150311668,0.615772019,0.777729083,0.127658327,0.59323902,0.24891757,0.335986069,0.650981171,0.473626242,0.829923077,0.332215528,0.408093693,0.343679984,0.407822912,0.507199859,0.442767993,0.128232498,0.311108667,-0.412781715,0,-0.207902383,-0.181553722,0.399727777,0.443047879,0.406576607,0.257401585,0.61027406,0.258414205,0.251974642,0.773495151,105.6279984,20.30789922
69,69,0.374893882,0.373877585,0.431879717,0.221499062,0.363216316,0.773436746,0.323097208,0.14926491,0.616310908,0.781166227,0.132230962,0.597414579,0.236630068,0.340040412,0.702055212,0.474303927,0.790037911,0.3325886,0.387289923,0.341886039,0.375167551,0.504324296,0.435654241,0.121787472,0.316516189,-0.416471141,0,-0.208906334,-0.010640144,0.32405622,0.45678322,0.407100262,0.259182499,0.59746062,0.255950218,0.256389998,0.789905498,105.6282679,20.30789922
70,70,0.385998964,0.367639072,0.408409181,0.254353838,0.35681964,0.761478677,0.32571459,0.139627979,0.61149438,0.775044714,0.041666296,0.586162232,0.218664524,0.328292045,0.701350853,0.462577326,0.796399689,0.276837236,0.379413735,0.271808007,0.359765944,0.494504994,0.421846001,0.118056355,0.318301759,-0.402494443,0,-0.205812453,0.020129777,-0.058213299,0.455086107,0.408308207,0.258943906,0.578833787,0.260855542,0.249001632,0.7929288,105.6285374,20.30789922
71,71,0.37548775,0.361079864,0.394613422,0.231518735,0.349249444,0.751399887,0.326152083,0.134218246,0.60956685,0.765177581,0.033896826,0.582500539,0.218931429,0.328678467,0.704583532,0.456578677,0.807669927,0.276757073,0.36274837,0.270563224,0.338802939,0.489575005,0.42083035,0.117776154,0.306369177,-0.391054779,0,-0.208315686,0.203273315,-0.056971577,0.451800469,0.413928195,0.252088625,0.567980582,0.264859384,0.211590099,0.819265095,105.6288069,20.30789922
72,72,0.385204209,0.369990753,0.414293094,0.20677404,0.341828853,0.731357585,0.328644149,0.135742298,0.617721749,0.754477934,0.129861948,0.582719591,0.224084694,0.332682749,0.73932915,0.461028805,0.786412606,0.271604025,0.354618171,0.255855884,0.32202611,0.49616685,0.40854188,0.123375709,0.31351325,-0.384702411,0,-0.207869821,0.116694869,-0.059551394,0.452974271,0.420620725,0.243142095,0.496234395,0.273970274,0.209088656,0.80794378,105.6290764,20.30789922
73,73,0.380301089,0.367994307,0.417837185,0.259741035,0.34547047,0.72192566,0.319765888,0.146136222,0.62372257,0.75829358,0.132591713,0.582935582,0.210251716,0.329961352,0.717587176,0.460296459,0.775839816,0.265995549,0.360335326,0.304128882,0.317339938,0.492848581,0.404361467,0.121221577,0.320678211,-0.379502247,0,-0.205769021,0.122862248,-0.054174063,0.459575928,0.420660506,0.239233288,0.43459187,0.250788997,0.209600363,0.79153968,105.6293459,20.30789922
74,74,0.367060427,0.379350885,0.411308401,0.337186255,0.358443649,0.726069777,0.323128582,0.158574145,0.639462162,0.794319978,0.124257295,0.598626536,0.198335852,0.335803762,0.729698918,0.469524133,0.747361887,0.275388573,0.375276224,0.29143033,0.297119575,0.493794087,0.412982336,0.119214428,0.320647797,-0.374123,0,-0.208317224,0.146319211,-0.047004995,0.458527003,0.415358774,0.241986812,0.496886261,0.264210095,0.212564362,0.791238458,105.6296154,20.30789922
75,75,0.379484193,0.378561027,0.396525687,0.365006792,0.366646036,0.761026643,0.329986716,0.158755503,0.652973087,0.810401882,0.119222214,0.614177845,0.198452955,0.343096913,0.733699609,0.487242365,0.674775285,0.275292294,0.389389124,0.292918402,0.30284742,0.499946204,0.439055523,0.125493365,0.323034546,-0.375058099,0,-0.208250865,0.146913644,-0.062821043,0.458550842,0.422995501,0.247424281,0.46881229,0.277892079,0.218576666,0.644608513,105.6298849,20.30789922
76,76,0.383824898,0.386360448,0.395314587,0.342743695,0.362906125,0.794073424,0.329587698,0.155507995,0.659250495,0.809666096,0.11328416,0.620008349,0.195567513,0.348469899,0.73381838,0.492462242,0.648365143,0.295354961,0.411343637,0.231635217,0.201570863,0.506234569,0.439596646,0.123680333,0.340115418,-0.381023536,0,-0.20965274,0.010792836,-0.068515859,0.46143056,0.424403842,0.246671319,0.452478812,0.295484232,0.217597341,0.575725807,105.6301544,20.30789922
77,77,0.392344363,0.40177127,0.386786799,0.360566787,0.363859608,0.805874461,0.330062147,0.160541716,0.658222856,0.818160152,0.115688496,0.617011181,0.204344264,0.35504545,0.723526671,0.49368932,0.584653174,0.317996073,0.386399398,0.238778135,0.208053379,0.515731763,0.528932843,0.121134291,0.356672396,-0.378702493,0,-0.207006126,0.169115705,-0.068593298,0.461941944,0.424145635,0.247731669,0.455321526,0.301026891,0.225627391,0.566461007,105.6304239,20.30789922
78,78,0.389672497,0.398099051,0.385614117,0.379732153,0.362116012,0.805505352,0.326092674,0.162025839,0.662500955,0.822332697,0.120170797,0.621264126,0.196509237,0.35547736,0.723319935,0.489775809,0.530250197,0.299621505,0.434545221,0.239332114,0.208861424,0.523171345,0.541615584,0.12084089,0.351288469,-0.372861135,0,-0.20545884,0.161056255,-0.080519158,0.45929872,0.425421715,0.238066096,0.449525588,0.391646544,0.221361628,0.572576199,105.6306934,20.30789922
79,79,0.389672497,0.398099051,0.385614117,0.379732153,0.362116012,0.805505352,0.326092674,0.162025839,0.662500955,0.822332697,0.120170797,0.621264126,0.196509237,0.35547736,0.723319935,0.489775809,0.530250197,0.299621505,0.434545221,0.239332114,0.208861424,0.523171345,0.541615584,0.12084089,0.351288469,-0.372861135,0,-0.20545884,0.161056255,-0.080519158,0.45929872,0.425421715,0.238066096,0.449525588,0.391646544,0.221361628,0.572576199,105.6309629,20.30789922
80,80,0.383784806,0.398556816,0.38563659,0.348807516,0.359785441,0.811952913,0.324642531,0.081726119,0.652842169,0.818061108,0.107469902,0.621431053,0.185903461,0.353602188,0.738935886,0.494494014,0.507224766,0.24151837,0.430008931,0.244190611,0.210489057,0.526602778,0.560404063,0.125041938,0.344926822,-0.378728383,0,-0.203684654,0.157291725,-0.092659166,0.460274206,0.42491167,0.236162131,0.447418412,0.407775542,0.224311603,0.579260695,105.6312324,20.30789922
81,81,0.387924287,0.403249768,0.392245067,0.394081763,0.363905974,0.81138665,0.327025563,0.083476583,0.665681509,0.816196734,0.100104694,0.61590676,0.186107655,0.348992262,0.735329762,0.491301053,0.506893345,0.235127298,0.420900949,0.265572962,0.216912807,0.525674025,0.566221394,0.124715984,0.345477037,-0.398676793,0,-0.205804458,0.162941722,-0.089105462,0.471165192,0.426765931,0.229244161,0.437328403,0.414295927,0.219195016,0.584155354,105.6315019,20.30789922
82,82,0.382983689,0.386590417,0.383066207,0.425676185,0.352154191,0.789158776,0.324471737,0.066279806,0.646616636,0.783688771,0.107089279,0.609541958,0.176811084,0.337325791,0.664422301,0.486084786,0.509021038,0.241906356,0.408411361,0.263388906,0.219409095,0.524692796,0.546105469,0.124645153,0.344320409,-0.217952978,0,-0.202936101,0.168123165,-0.09900442,0.458202839,0.426441196,0.225647502,0.396571635,0.417434061,0.208716159,0.566904964,105.6317714,20.30789922
83,83,0.382165511,0.370354018,0.401086542,0.441875183,0.352842454,0.779492884,0.326198745,0.063571497,0.644045648,0.752828342,0.116723842,0.599669384,0.173860872,0.340386046,0.640469971,0.49282805,0.531899762,0.242699485,0.371400488,0.245102133,0.325609101,0.514288299,0.519133248,0.11718548,0.343797001,-0.214646669,0,-0.199361529,0.189589841,-0.09768485,0.451186933,0.427386751,0.222848331,0.061493284,0.417004288,0.1933942,0.578413373,105.6320409,20.30789922
84,84,0.387942557,0.365656894,0.404780067,0.456789248,0.344631202,0.784419036,0.328958372,0.065745015,0.627332455,0.74316576,0.123510938,0.60645175,0.178714863,0.343067894,0.630710828,0.489568983,0.589992115,0.235514123,0.338603031,0.235436122,0.316908213,0.515055643,0.506284265,0.11718548,0.345956082,-0.178737413,0,-0.199209102,0.195798272,-0.091838706,0.454958336,0.431790595,0.218145332,0.374461532,0.432260898,0.170136388,0.633807529,105.6323104,20.30789922
85,85,0.38087635,0.366922091,0.37932989,0.437695482,0.34265349,0.759612618,0.32389027,0.054929368,0.577640428,0.768595101,0.130865631,0.599359955,0.182496278,0.337008846,0.603345135,0.496293506,0.637650981,0.254415795,0.319387563,0.222912254,0.202174552,0.508004007,0.425163459,0.124336781,0.350059467,0.082645484,0,-0.197120426,0.195540326,-0.100263705,0.443715948,0.431867656,0.220751265,0.348337033,0.428306708,0.163835034,0.75458456,105.6325798,20.30789922
86,86,0.389770781,0.355972168,0.35217159,0.437286318,0.348340231,0.748719353,0.316233256,0.118214988,0.570667553,0.780417887,0.142015091,0.584482623,0.188066852,0.329496423,0.593751015,0.484401654,0.646558355,0.248483081,0.326023124,0.214640514,0.203972016,0.502847097,0.430552906,0.124428768,0.345408522,0.149306578,0,-0.198496973,0.176915823,-0.098305694,0.448387889,0.420280024,0.227455855,0.396935369,0.429720142,0.158073843,0.765725197,105.6328493,20.30789922
87,87,0.375156063,0.361450683,0.339732881,0.448969897,0.34672002,0.749564272,0.329472198,0.108708103,0.591278963,0.768588401,0.164199726,0.58143577,0.19436324,0.328369089,0.587086876,0.481349875,0.710542573,0.278310353,0.367570672,0.283808466,0.204998988,0.504312272,0.41058721,0.12037777,0.36059136,-0.03172623,0,-0.194361804,0.197255392,-0.084865136,0.428071857,0.435157963,0.215727099,0.373346765,0.42190059,0.158078698,0.759150991,105.6331188,20.30789922
88,88,0.377713493,0.373378567,0.348580932,0.459774593,0.352311958,0.779614928,0.345731032,0.122742652,0.625218324,0.798049632,0.194679751,0.594495344,0.196443091,0.332375828,0.599770673,0.495306161,0.757570261,0.270038177,0.363839697,0.289654617,0.219748055,0.500140379,0.418001219,0.118530835,0.39857919,-0.00828906,0,-0.199827868,0.277142618,-0.060731662,0.442649355,0.424851086,0.224746699,0.418947938,0.439928856,0.159258693,0.729667641,105.6333883,20.30789922
89,89,0.38269806,0.377205921,0.357293616,0.472236458,0.381364979,0.798580026,0.35034503,0.140676126,0.635163687,0.801915508,0.21059614,0.612965248,0.19009911,0.338735762,0.591131229,0.507405601,0.801816618,0.267785651,0.360140332,0.303358415,0.222284178,0.51004953,0.457543853,0.116606278,0.406670737,0.007816981,0,-0.197138019,0.178542657,-0.039501506,0.453423665,0.426539336,0.227378103,0.484541019,0.433197915,0.15605699,0.729643031,105.6336578,20.30789922
90,90,0.382041676,0.394686931,0.359081757,0.472544514,0.401305998,0.80430872,0.355546659,0.150005903,0.635325959,0.804556196,0.210743256,0.624154387,0.186788529,0.352052272,0.594482604,0.527288176,0.774637959,0.196309039,0.369062521,0.261387814,0.22183499,0.51969159,0.509767999,0.122262333,0.420597285,0.009426161,0,-0.19376061,0.178180443,-0.022445823,0.453886195,0.428108036,0.235013391,0.57432192,0.449065661,0.158713779,0.71794629,105.6339273,20.30789922
91,91,0.387921148,0.403610715,0.359031635,0.474179644,0.409892971,0.811254214,0.366027438,0.073940717,0.650978448,0.814458213,0.207844248,0.626096373,0.180740402,0.347656897,0.601974937,0.549275074,0.755270778,0.173821948,0.382765447,0.238914423,0.228118206,0.5179273,0.519335631,0.124704649,0.440263936,0.016689717,0,-0.195486098,0.16728972,-0.025642747,0.458053643,0.424502984,0.237908888,0.675384702,0.45139806,0.141648812,0.729880118,105.6341968,20.30789922
92,92,0.393149462,0.393842115,0.296684815,0.449088525,0.432193519,0.809423376,0.364330511,0.068519303,0.644253362,0.837005271,0.215864968,0.626731438,0.177472654,0.348483496,0.599614469,0.570193191,0.718172355,0.176556678,0.39707409,0.236036415,0.239499093,0.519083526,0.439309753,0.118538437,0.427347426,0.021281863,0,-0.193510138,0.091564954,-0.027667765,0.459893471,0.393369552,0.239940758,0.729511129,0.459395958,0.129177463,0.792453585,105.6344663,20.30789922
93,93,0.388825762,0.39982704,0.300889739,0.453141273,0.455368809,0.80944053,0.361081945,0.14726616,0.630243371,0.827092907,0.216602748,0.63064668,0.187105186,0.345123519,0.57966464,0.577782227,0.676146834,0.17550836,0.399159631,0.239661548,0.235710642,0.516112252,0.442749942,0.122273363,0.406811915,0.014731363,0,-0.193574477,0.004888969,-0.009529037,0.456527496,0.370711594,0.243716867,0.739132378,0.458182166,0.129103634,0.834710508,105.6347358,20.30789922
94,94,0.395085258,0.407529189,0.349531452,0.453688288,0.465546419,0.814345271,0.353024315,0.141520706,0.640927614,0.823797841,0.206938496,0.626789169,0.20779895,0.348205675,0.575392614,0.572086925,0.650017722,0.187919661,0.454305997,0.256406543,0.237008535,0.520945929,0.465789633,0.124066746,0.410456016,0.2218509,0,-0.196226774,-0.203080984,0.009822313,0.45973902,0.372735308,0.226305856,0.744997704,0.458803064,0.148353726,0.841633795,105.6350053,20.30789922
95,95,0.395085258,0.407529189,0.349531452,0.453688288,0.465546419,0.814345271,0.353024315,0.141520706,0.640927614,0.823797841,0.206938496,0.626789169,0.20779895,0.348205675,0.575392614,0.572086925,0.650017722,0.187919661,0.454305997,0.256406543,0.237008535,0.520945929,0.465789633,0.124066746,0.410456016,0.2218509,0,-0.196226774,-0.203080984,0.009822313,0.45973902,0.372735308,0.226305856,0.744997704,0.458803064,0.148353726,0.841633795,105.6352748,20.30789922
96,96,0.39440265,0.41081444,0.352474391,0.382318185,0.421102364,0.81382297,0.348347381,0.118465838,0.642427572,0.809771879,0.200778737,0.624948946,0.197887689,0.35419873,0.563543643,0.5717688,0.6143192,0.193546845,0.469875017,0.271537783,0.243587535,0.525205166,0.467617656,0.126509932,0.406852155,0.259804809,0,-0.195911833,-0.180374315,-0.00138485,0.460738114,0.396506121,0.231430968,0.737966463,0.461195452,0.143377954,0.866979184,105.6355443,20.30789922
